id,studentId,studentName,title,description,subject,assignedDate,dueDate,submittedDate,status,remark
HW002406,STU004,Nikhil Saxena,Hindi Assignment,Complete the hindi exercises from chapter 2,Hindi,2025-12-03,2025-12-05,,pending,Not submitted yet
HW002407,STU006,Arjun Saxena,Hindi Assignment,Complete the hindi exercises from chapter 2,Hindi,2025-12-03,2025-12-05,,pending,Not submitted yet
HW002408,STU008,Aishwarya Joshi,Hindi Assignment,Complete the hindi exercises from chapter 2,Hindi,2025-12-03,2025-12-05,2025-12-04,submitted,Completed on time
HW002409,STU009,Amit Bansal,Hindi Assignment,Complete the hindi exercises from chapter 3,Hindi,2025-12-03,2025-12-05,2025-12-03,submitted,Completed on time
HW002410,STU010,Sakshi Mehta,Hindi Assignment,Complete the hindi exercises from chapter 1,Hindi,2025-12-03,2025-12-05,,pending,Not submitted yet
HW002411,STU011,Neha Mishra,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-12-03,2025-12-05,,pending,Not submitted yet
HW002412,STU012,Sneha Mehta,Hindi Assignment,Complete the hindi exercises from chapter 3,Hindi,2025-12-03,2025-12-05,2025-12-04,submitted,Completed on time
HW002413,STU013,Sagar Rao,Hindi Assignment,Complete the hindi exercises from chapter 1,Hindi,2025-12-03,2025-12-05,2025-12-04,submitted,Completed on time
HW002414,STU014,Anjali Tiwari,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-12-03,2025-12-05,,assigned,Assigned
HW002415,STU017,Tanvi Nair,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-12-03,2025-12-05,2025-12-03,submitted,Completed on time
HW002416,STU018,Kritika Patel,Hindi Assignment,Complete the hindi exercises from chapter 2,Hindi,2025-12-03,2025-12-05,2025-12-03,submitted,Completed on time
HW002417,STU019,Pooja Mehta,Hindi Assignment,Complete the hindi exercises from chapter 2,Hindi,2025-12-03,2025-12-05,2025-12-04,submitted,Completed on time
HW002418,STU020,Ravi Sharma,Hindi Assignment,Complete the hindi exercises from chapter 3,Hindi,2025-12-03,2025-12-05,2025-12-04,submitted,Completed on time
HW002419,STU021,Aishwarya Bansal,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-12-03,2025-12-05,2025-12-04,submitted,Completed on time
HW002420,STU023,Amit Kumar,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-12-03,2025-12-05,,pending,Not submitted yet
HW002421,STU024,Manish Joshi,Hindi Assignment,Complete the hindi exercises from chapter 3,Hindi,2025-12-03,2025-12-05,,assigned,Assigned
HW002422,STU026,Harsh Arora,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-12-03,2025-12-05,2025-12-03,submitted,Completed on time
HW002423,STU027,Aishwarya Arora,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-12-03,2025-12-05,,assigned,Assigned
HW002424,STU029,Pooja Joshi,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-12-03,2025-12-05,2025-12-04,submitted,Completed on time
HW002425,STU032,Aditya Rao,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-12-03,2025-12-05,,pending,Not submitted yet
HW002426,STU033,Arjun Patel,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-12-03,2025-12-05,2025-12-03,submitted,Completed on time
HW002427,STU035,Divya Rao,Hindi Assignment,Complete the hindi exercises from chapter 2,Hindi,2025-12-03,2025-12-05,,assigned,Assigned
HW002428,STU001,Meera Verma,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-05,2025-12-07,2025-12-06,submitted,Completed on time
HW002429,STU002,Deepak Iyer,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-05,2025-12-07,2025-12-05,submitted,Completed on time
HW002430,STU004,Nikhil Saxena,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-05,2025-12-07,2025-12-06,submitted,Completed on time
HW002431,STU006,Arjun Saxena,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-05,2025-12-07,,assigned,Assigned
HW002432,STU009,Amit Bansal,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-12-05,2025-12-07,,assigned,Assigned
HW002433,STU010,Sakshi Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-05,2025-12-07,2025-12-06,submitted,Completed on time
HW002434,STU011,Neha Mishra,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-12-05,2025-12-07,,assigned,Assigned
HW002435,STU012,Sneha Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-05,2025-12-07,,pending,Not submitted yet
HW002436,STU013,Sagar Rao,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-05,2025-12-07,2025-12-05,submitted,Completed on time
HW002437,STU014,Anjali Tiwari,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-05,2025-12-07,,pending,Not submitted yet
HW002438,STU015,Ananya Verma,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-12-05,2025-12-07,2025-12-06,submitted,Completed on time
HW002439,STU016,Abhishek Reddy,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-05,2025-12-07,2025-12-06,submitted,Completed on time
HW002440,STU018,Kritika Patel,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-12-05,2025-12-07,2025-12-05,submitted,Completed on time
HW002441,STU019,Pooja Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-12-05,2025-12-07,,assigned,Assigned
HW002442,STU020,Ravi Sharma,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-05,2025-12-07,2025-12-05,submitted,Completed on time
HW002443,STU021,Aishwarya Bansal,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-12-05,2025-12-07,2025-12-06,submitted,Completed on time
HW002444,STU022,Meera Sharma,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-05,2025-12-07,,assigned,Assigned
HW002445,STU028,Jyoti Saxena,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-05,2025-12-07,2025-12-05,submitted,Completed on time
HW002446,STU029,Pooja Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-12-05,2025-12-07,2025-12-05,submitted,Completed on time
HW002447,STU030,Rahul Goyal,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-05,2025-12-07,2025-12-06,submitted,Completed on time
HW002448,STU033,Arjun Patel,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-05,2025-12-07,2025-12-05,submitted,Completed on time
HW002449,STU035,Divya Rao,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-05,2025-12-07,2025-12-06,submitted,Completed on time
HW002450,STU001,Meera Verma,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-09,2025-12-11,,pending,Not submitted yet
HW002451,STU002,Deepak Iyer,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-09,2025-12-11,,assigned,Assigned
HW002452,STU003,Rohit Kapoor,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-09,2025-12-11,2025-12-09,submitted,Completed on time
HW002453,STU006,Arjun Saxena,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-09,2025-12-11,,pending,Not submitted yet
HW002454,STU008,Aishwarya Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-09,2025-12-11,2025-12-10,submitted,Completed on time
HW002455,STU009,Amit Bansal,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-12-09,2025-12-11,2025-12-10,submitted,Completed on time
HW002456,STU010,Sakshi Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-09,2025-12-11,2025-12-09,submitted,Completed on time
HW002457,STU011,Neha Mishra,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-09,2025-12-11,2025-12-09,submitted,Completed on time
HW002458,STU012,Sneha Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-09,2025-12-11,2025-12-10,submitted,Completed on time
HW002459,STU013,Sagar Rao,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-09,2025-12-11,2025-12-10,submitted,Completed on time
HW002460,STU015,Ananya Verma,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-12-09,2025-12-11,2025-12-10,submitted,Completed on time
HW002461,STU016,Abhishek Reddy,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-09,2025-12-11,,pending,Not submitted yet
HW002462,STU018,Kritika Patel,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-09,2025-12-11,2025-12-10,submitted,Completed on time
HW002463,STU021,Aishwarya Bansal,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-12-09,2025-12-11,2025-12-09,submitted,Completed on time
HW002464,STU023,Amit Kumar,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-12-09,2025-12-11,2025-12-09,submitted,Completed on time
HW002465,STU024,Manish Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-09,2025-12-11,2025-12-09,submitted,Completed on time
HW002466,STU026,Harsh Arora,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-09,2025-12-11,2025-12-10,submitted,Completed on time
HW002467,STU027,Aishwarya Arora,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-09,2025-12-11,,pending,Not submitted yet
HW002468,STU028,Jyoti Saxena,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-12-09,2025-12-11,,pending,Not submitted yet
HW002469,STU029,Pooja Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-12-09,2025-12-11,,pending,Not submitted yet
HW002470,STU030,Rahul Goyal,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-12-09,2025-12-11,,pending,Not submitted yet
HW002471,STU032,Aditya Rao,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-09,2025-12-11,,assigned,Assigned
HW002472,STU033,Arjun Patel,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-12-09,2025-12-11,2025-12-09,submitted,Completed on time
HW002473,STU034,Sagar Mishra,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-12-09,2025-12-11,,pending,Not submitted yet
HW002474,STU035,Divya Rao,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-12-09,2025-12-11,2025-12-10,submitted,Completed on time
HW002475,STU001,Meera Verma,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-12-17,2025-12-19,,pending,Not submitted yet
HW002476,STU002,Deepak Iyer,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-12-17,2025-12-19,,pending,Not submitted yet
HW002477,STU003,Rohit Kapoor,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-12-17,2025-12-19,2025-12-18,submitted,Completed on time
HW002478,STU004,Nikhil Saxena,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-12-17,2025-12-19,2025-12-18,submitted,Completed on time
HW002479,STU005,Abhishek Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-12-17,2025-12-19,2025-12-18,submitted,Completed on time
HW002480,STU006,Arjun Saxena,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-12-17,2025-12-19,2025-12-18,submitted,Completed on time
HW002481,STU007,Manish Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-12-17,2025-12-19,,assigned,Assigned
HW002482,STU008,Aishwarya Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-12-17,2025-12-19,2025-12-18,submitted,Completed on time
HW002483,STU009,Amit Bansal,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-12-17,2025-12-19,,pending,Not submitted yet
HW002484,STU012,Sneha Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-12-17,2025-12-19,2025-12-18,submitted,Completed on time
HW002485,STU014,Anjali Tiwari,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-12-17,2025-12-19,2025-12-18,submitted,Completed on time
HW002486,STU017,Tanvi Nair,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-12-17,2025-12-19,,pending,Not submitted yet
HW002487,STU018,Kritika Patel,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-12-17,2025-12-19,,assigned,Assigned
HW002488,STU019,Pooja Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-12-17,2025-12-19,,pending,Not submitted yet
HW002489,STU020,Ravi Sharma,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-12-17,2025-12-19,,assigned,Assigned
